,Unnamed: 0,rank,tax_id,tax_name,colind,CC11CM15,CC11CM49,CC11CM87,CC11CM64,CC11CM85,CC11CM97,CC11CM80,CC11CM24,CC11CM41,CC11CM67,CC11CM6,CC11CM90,CC11CM18,CC11CM4,CC11CM13,CC11CM14,CC11CM51,CC11CM65,CC11CM74,CC11CM45,CC11CM50,CC11CM34,CC11CM84,CC11CM27,CC11CM78,CC11CM32,CC11CM81,CC11CM20,CC11CM75,CC11CM12,CC11CM28,CC11CM30,CC11CM68,CC11CM66,CC11CM58,CC11CM61,CC11CM22,CC11CM95,CC11CM17,CC11CM70,CC11CM86,CC11CM88,CC11CM54,CC11CM60,CC11CM16,CC11CM48,CC11CM35,CC11CM91,CC11CM1,CC11CM99,CC11CM72,CC11CM79,CC11CM94,CC11CM82,CC11CM93,CC11CM39,CC11CM42,CC11CM0,CC11CM76,CC11CM69,CC11CM2,CC11CM57,CC11CM63,CC11CM62,CC11CM44,CC11CM37,CC11CM33,CC11CM53,CC11CM9,CC11CM23,CC11CM55,CC11CM59,CC11CM73,CC11CM38,CC11CM25,CC11CM46,CC11CM5,CC11CM83,CC11CM11,CC11CM36,CC11CM26,CC11CM43,CC11CM8,CC11CM19,CC11CM3,CC11CM98,CC11CM77,CC11CM89,CC11CM10,CC11CM71,CC11CM21,CC11CM92,CC11CM29,CC11CM56,CC11CM52,CC11CM96,CC11CM47,CC11CM31,CC11CM40,CC11CM7
1412,1412,genus,816,Bacteroides,ACWG01000065.828.2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,,,,,,,
1413,1413,genus,29465,Veillonella,AY355142.1.1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,
1414,1414,genus,1505663,Erysipelatoclostridium,HW066508.1.1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,
1415,1415,species_group,1344959,Citrobacter freundii complex,JRHL01000001.3524077.3525632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,1416,genus,816,Bacteroides,KM461969.1.1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,,,,,
1417,1417,genus,2147,Acholeplasma,NR_028829.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,1.0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,1418,genus,816,Bacteroides,NR_041461.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,,,,,,1502.0,,,,,2230.0,,,,,,,,,,,
1419,1419,genus,1243,Leuconostoc,NR_042695.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,1420,genus,1578,Lactobacillus,NR_109000.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,1421,genus,816,Bacteroides,NR_112931.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1422,genus,1350,Enterococcus,AJAU01000001.736.2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1423,species,1303,Streptococcus oralis,AORU01000002.255969.257523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,,,,,,,,,,
1424,1424,genus,1678,Bifidobacterium,AP012331.721637.723165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1425,genus,816,Bacteroides,AQHX01000020.1891.3401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,1426,genus,816,Bacteroides,AQHY01000028.339.1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1427,genus,816,Bacteroides,AY608697.1.1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1428,genus,816,Bacteroides,CP002530.3176529.3178048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.0,,,,,,,2424.0,,,,,,,,,1448.0,,,,,,,,,,,,,,,,,,,
1429,1429,species,1303,Streptococcus oralis,EU156787.1.1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1430,genus,1578,Lactobacillus,JX272061.1.1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,
1431,1431,genus,872,Desulfovibrio,NR_036970.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,1432,genus,816,Bacteroides,AB200223.1.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0,,,,,,,,,,,,,,,,,,,,,,,,982.0,,,,,,,,,,
1433,1433,genus,816,Bacteroides,AB510697.1.1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.0,,,,,1824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,1434,genus,1578,Lactobacillus,AB598951.1.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,1435,genus,29465,Veillonella,ACIK02000021.64.1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,
1436,1436,genus,39948,Dialister,AFBB01000028.152.1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1437,genus,1380,Atopobium,AGXC01000001.3540.5047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,
1438,1438,genus,82976,Buttiauxella,ANIC01000002.735388.736909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,1439,species,77635,Bifidobacterium subtile,D89330.1.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,1440,genus,2094023,Glaesserella,DQ229047.1.1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1441,genus,122277,Pectobacterium,GU936991.1.1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1442,genus,544,Citrobacter,AB741662.1.1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,1443,genus,2147,Acholeplasma,AY538163.1.1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1444,genus,122277,Pectobacterium,BX950851.282456.283998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1445,genus,816,Bacteroides,CBXH010000051.31.1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,1446,genus,816,Bacteroides,CDQQ01001406.306.1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,1447,species,818,Bacteroides thetaiotaomicron,CDQT01002034.3875.5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,1448,genus,848,Fusobacterium,FJ471669.1.1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,1449,genus,82976,Buttiauxella,JQ795796.1.1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,1450,genus,29465,Veillonella,KF052121.1.1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,1451,genus,162289,Peptoniphilus,NR_026358.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,4.0,1.0,
1452,1452,species,77635,Bifidobacterium subtile,NR_029137.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1453,genus,816,Bacteroides,NR_112935.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.0,,,1023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.0,,
1454,1454,genus,1301,Streptococcus,AB370977.1.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,1455,genus,375288,Parabacteroides,AB547650.1.1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532.0,,
1456,1456,genus,836,Porphyromonas,AB910743.1.1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,1457,genus,713,Actinobacillus,AE017143.489319.490855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.0,,,,,,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,1458,genus,1350,Enterococcus,ASWC01000001.556340.557888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,1459,genus,816,Bacteroides,AWSV01000066.213.1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1460,genus,946234,Flavonifractor,AY730664.1.1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
1461,1461,genus,82976,Buttiauxella,CP002824.1512350.1513903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,1462,genus,816,Bacteroides,CP007619.663681.665223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,,
1463,1463,genus,122277,Pectobacterium,CP009125.4650913.4652451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,1464,genus,1678,Bifidobacterium,JGZK01000013.74317.75831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,1465,genus,1678,Bifidobacterium,JN656706.1.1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,1466,genus,40544,Sutterella,JN664099.1.1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,1467,genus,816,Bacteroides,JNHO01000009.3368.4880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,1468,species_group,1344959,Citrobacter freundii complex,JX294873.1.1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,1469,genus,1301,Streptococcus,KC628751.1.1360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,1470,species,1501,Clostridium pasteurianum,NR_104822.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,1471,family_,200630,unclassified Peptostreptococcaceae,NR_119322.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,
1472,1472,genus,162289,Peptoniphilus,NR_134130.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,1473,genus,1301,Streptococcus,AB821291.1.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,1474,genus,1380,Atopobium,ACFE01000007.338.1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,1475,genus,165779,Anaerococcus,AF542233.1.1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,1476,species,1303,Streptococcus oralis,AGPX01000002.318.1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1477,genus,375288,Parabacteroides,AJPU01000028.19.1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,1478,species,818,Bacteroides thetaiotaomicron,AY895190.1.1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,1479,genus,816,Bacteroides,BAJE01000097.3499.4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0,,,,,,,,,,611.0,,,986.0,,,,68.0,427.0,,,,,,,,,,,,,
1480,1480,genus,2094023,Glaesserella,DQ228997.1.1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,1481,genus,904,Acidaminococcus,EF028679.1.1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,1482,genus,2147,Acholeplasma,FO681347.1462889.1464391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,25.0,,,,,,,,,,,,,,,,,
1483,1483,species,1515,Hungateiclostridium thermocellum,HG917930.1.1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,1484,genus,1678,Bifidobacterium,KC160494.1.1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,1485,genus,82976,Buttiauxella,KF769534.1.1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,1486,genus,816,Bacteroides,NR_041307.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,71.0,,,,,,875.0,,,,,,,,,,,,,,,,
1487,1487,genus,1485,Clostridium,NR_042153.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,
1488,1488,genus,816,Bacteroides,NR_113070.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.0,,,,,,,,,,,1341.0,,,,,,,,,,,,,,,,,,,,
1489,1489,genus,838,Prevotella,NR_113116.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,1490,genus,816,Bacteroides,ABJL02000008.1460783.1462293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.0,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,,
1491,1491,genus,122277,Pectobacterium,AF373187.1.1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,1492,genus,2147,Acholeplasma,AF412968.1.1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1493,1493,genus,816,Bacteroides,AGXF01000021.188.1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,1494,genus,1678,Bifidobacterium,CP001840.1589316.1590831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1495,genus,2094023,Glaesserella,DQ229065.1.1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1496,genus,29465,Veillonella,EF108444.1.1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,22.0,,,,,,,,,491.0,,,,,,,,,,,,,,
1497,1497,genus,872,Desulfovibrio,EF178280.1.1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1498,genus,82976,Buttiauxella,EF185896.1.1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,1499,genus,29465,Veillonella,GU561411.1.1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1500,genus,1301,Streptococcus,JNCV01000068.562.2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,1501,genus,82976,Buttiauxella,JNVG01000005.987447.988974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,1502,species_group,1344959,Citrobacter freundii complex,JRHL01000001.4166165.4167720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1503,genus,848,Fusobacterium,NR_113318.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,1504,species,217159,Clostridium carboxidivorans,NR_114863.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,1505,genus,1380,Atopobium,NR_116940.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,
1506,1506,genus,1301,Streptococcus,AB002526.1.1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,1507,genus,165779,Anaerococcus,AB538433.1.1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,1508,genus,1380,Atopobium,AB639140.1.1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1509,species_group,1344959,Citrobacter freundii complex,AF025367.1.1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
